"id","family","rust_path","kind","source","line","classification","go_mapping","evidence","rationale"
"src/template.rs:565:function:v8::IndexedPropertyHandlerConfiguration::enumerator_raw","src/template.rs","v8::IndexedPropertyHandlerConfiguration::enumerator_raw","function","src/template.rs","565","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:573:function:v8::IndexedPropertyHandlerConfiguration::definer","src/template.rs","v8::IndexedPropertyHandlerConfiguration::definer","function","src/template.rs","573","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:581:function:v8::IndexedPropertyHandlerConfiguration::definer_raw","src/template.rs","v8::IndexedPropertyHandlerConfiguration::definer_raw","function","src/template.rs","581","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:589:function:v8::IndexedPropertyHandlerConfiguration::descriptor","src/template.rs","v8::IndexedPropertyHandlerConfiguration::descriptor","function","src/template.rs","589","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:597:function:v8::IndexedPropertyHandlerConfiguration::descriptor_raw","src/template.rs","v8::IndexedPropertyHandlerConfiguration::descriptor_raw","function","src/template.rs","597","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:606:function:v8::IndexedPropertyHandlerConfiguration::data","src/template.rs","v8::IndexedPropertyHandlerConfiguration::data","function","src/template.rs","606","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:612:function:v8::IndexedPropertyHandlerConfiguration::flags","src/template.rs","v8::IndexedPropertyHandlerConfiguration::flags","function","src/template.rs","612","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:620:enum:v8::template::Intrinsic","src/template.rs","v8::template::Intrinsic","enum","src/template.rs","620","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:621:variant:v8::template::Intrinsic::ArrayProtoEntries","src/template.rs","v8::template::Intrinsic::ArrayProtoEntries","variant","src/template.rs","621","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:622:variant:v8::template::Intrinsic::ArrayProtoForEach","src/template.rs","v8::template::Intrinsic::ArrayProtoForEach","variant","src/template.rs","622","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:623:variant:v8::template::Intrinsic::ArrayProtoKeys","src/template.rs","v8::template::Intrinsic::ArrayProtoKeys","variant","src/template.rs","623","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:624:variant:v8::template::Intrinsic::ArrayProtoValues","src/template.rs","v8::template::Intrinsic::ArrayProtoValues","variant","src/template.rs","624","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:625:variant:v8::template::Intrinsic::ArrayPrototype","src/template.rs","v8::template::Intrinsic::ArrayPrototype","variant","src/template.rs","625","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:626:variant:v8::template::Intrinsic::AsyncIteratorPrototype","src/template.rs","v8::template::Intrinsic::AsyncIteratorPrototype","variant","src/template.rs","626","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:627:variant:v8::template::Intrinsic::ErrorPrototype","src/template.rs","v8::template::Intrinsic::ErrorPrototype","variant","src/template.rs","627","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:628:variant:v8::template::Intrinsic::IteratorPrototype","src/template.rs","v8::template::Intrinsic::IteratorPrototype","variant","src/template.rs","628","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:629:variant:v8::template::Intrinsic::MapIteratorPrototype","src/template.rs","v8::template::Intrinsic::MapIteratorPrototype","variant","src/template.rs","629","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:630:variant:v8::template::Intrinsic::ObjProtoValueOf","src/template.rs","v8::template::Intrinsic::ObjProtoValueOf","variant","src/template.rs","630","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:631:variant:v8::template::Intrinsic::SetIteratorPrototype","src/template.rs","v8::template::Intrinsic::SetIteratorPrototype","variant","src/template.rs","631","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:637:function:v8::data::Template::set","src/template.rs","v8::data::Template::set","function","src/template.rs","637","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:644:function:v8::data::Template::set_with_attr","src/template.rs","v8::data::Template::set_with_attr","function","src/template.rs","644","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:656:function:v8::data::Template::set_intrinsic_data_property","src/template.rs","v8::data::Template::set_intrinsic_data_property","function","src/template.rs","656","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:671:function:v8::FunctionBuilder::signature","src/template.rs","v8::FunctionBuilder::signature","function","src/template.rs","671","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:678:function:v8::FunctionBuilder::build","src/template.rs","v8::FunctionBuilder::build","function","src/template.rs","678","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:726:function:v8::FunctionBuilder::build_fast","src/template.rs","v8::FunctionBuilder::build_fast","function","src/template.rs","726","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:758:function:v8::Signature::new","src/template.rs","v8::Signature::new","function","src/template.rs","758","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:773:function:v8::data::FunctionTemplate::builder","src/template.rs","v8::data::FunctionTemplate::builder","function","src/template.rs","773","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:780:function:v8::data::FunctionTemplate::builder_raw","src/template.rs","v8::data::FunctionTemplate::builder_raw","function","src/template.rs","780","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:788:function:v8::data::FunctionTemplate::new","src/template.rs","v8::data::FunctionTemplate::new","function","src/template.rs","788","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:796:function:v8::data::FunctionTemplate::new_raw","src/template.rs","v8::data::FunctionTemplate::new_raw","function","src/template.rs","796","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:805:function:v8::data::FunctionTemplate::get_function","src/template.rs","v8::data::FunctionTemplate::get_function","function","src/template.rs","805","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:820:function:v8::data::FunctionTemplate::set_class_name","src/template.rs","v8::data::FunctionTemplate::set_class_name","function","src/template.rs","820","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:827:function:v8::data::FunctionTemplate::prototype_template","src/template.rs","v8::data::FunctionTemplate::prototype_template","function","src/template.rs","827","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:840:function:v8::data::FunctionTemplate::instance_template","src/template.rs","v8::data::FunctionTemplate::instance_template","function","src/template.rs","840","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:853:function:v8::data::FunctionTemplate::inherit","src/template.rs","v8::data::FunctionTemplate::inherit","function","src/template.rs","853","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:860:function:v8::data::FunctionTemplate::read_only_prototype","src/template.rs","v8::data::FunctionTemplate::read_only_prototype","function","src/template.rs","860","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:866:function:v8::data::FunctionTemplate::remove_prototype","src/template.rs","v8::data::FunctionTemplate::remove_prototype","function","src/template.rs","866","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:877:function:v8::data::FunctionTemplate::set_accessor_property","src/template.rs","v8::data::FunctionTemplate::set_accessor_property","function","src/template.rs","877","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:899:function:v8::data::ObjectTemplate::new","src/template.rs","v8::data::ObjectTemplate::new","function","src/template.rs","899","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:910:function:v8::data::ObjectTemplate::new_from_template","src/template.rs","v8::data::ObjectTemplate::new_from_template","function","src/template.rs","910","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:923:function:v8::data::ObjectTemplate::new_instance","src/template.rs","v8::data::ObjectTemplate::new_instance","function","src/template.rs","923","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:937:function:v8::data::ObjectTemplate::internal_field_count","src/template.rs","v8::data::ObjectTemplate::internal_field_count","function","src/template.rs","937","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:945:function:v8::data::ObjectTemplate::set_internal_field_count","src/template.rs","v8::data::ObjectTemplate::set_internal_field_count","function","src/template.rs","945","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:958:function:v8::data::ObjectTemplate::set_accessor","src/template.rs","v8::data::ObjectTemplate::set_accessor","function","src/template.rs","958","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:968:function:v8::data::ObjectTemplate::set_accessor_with_setter","src/template.rs","v8::data::ObjectTemplate::set_accessor_with_setter","function","src/template.rs","968","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:981:function:v8::data::ObjectTemplate::set_accessor_with_configuration","src/template.rs","v8::data::ObjectTemplate::set_accessor_with_configuration","function","src/template.rs","981","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:1000:function:v8::data::ObjectTemplate::set_named_property_handler","src/template.rs","v8::data::ObjectTemplate::set_named_property_handler","function","src/template.rs","1000","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:1021:function:v8::data::ObjectTemplate::set_indexed_property_handler","src/template.rs","v8::data::ObjectTemplate::set_indexed_property_handler","function","src/template.rs","1021","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:1049:function:v8::data::ObjectTemplate::set_accessor_property","src/template.rs","v8::data::ObjectTemplate::set_accessor_property","function","src/template.rs","1049","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:1070:function:v8::data::ObjectTemplate::set_immutable_proto","src/template.rs","v8::data::ObjectTemplate::set_immutable_proto","function","src/template.rs","1070","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/template.rs:1080:function:v8::data::ObjectTemplate::set_call_as_function_handler","src/template.rs","v8::data::ObjectTemplate::set_call_as_function_handler","function","src/template.rs","1080","matched","template.go; template_advanced.go; template_name_keys.go","conformance/host-templates/main_test.go; conformance/template-advanced/main_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:17:assoc_const:v8::TypedArray::MAX_BYTE_LENGTH","src/typed_array.rs","v8::TypedArray::MAX_BYTE_LENGTH","assoc_const","src/typed_array.rs","17","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:22:function:v8::TypedArray::length","src/typed_array.rs","v8::TypedArray::length","function","src/typed_array.rs","22","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:58:assoc_const:v8::Uint8Array::MAX_LENGTH","src/typed_array.rs","v8::Uint8Array::MAX_LENGTH","assoc_const","src/typed_array.rs","58","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:58:function:v8::Uint8Array::new","src/typed_array.rs","v8::Uint8Array::new","function","src/typed_array.rs","58","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:59:assoc_const:v8::Uint8ClampedArray::MAX_LENGTH","src/typed_array.rs","v8::Uint8ClampedArray::MAX_LENGTH","assoc_const","src/typed_array.rs","59","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:59:function:v8::Uint8ClampedArray::new","src/typed_array.rs","v8::Uint8ClampedArray::new","function","src/typed_array.rs","59","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:60:assoc_const:v8::Int8Array::MAX_LENGTH","src/typed_array.rs","v8::Int8Array::MAX_LENGTH","assoc_const","src/typed_array.rs","60","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:60:function:v8::Int8Array::new","src/typed_array.rs","v8::Int8Array::new","function","src/typed_array.rs","60","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:61:assoc_const:v8::Uint16Array::MAX_LENGTH","src/typed_array.rs","v8::Uint16Array::MAX_LENGTH","assoc_const","src/typed_array.rs","61","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:61:function:v8::Uint16Array::new","src/typed_array.rs","v8::Uint16Array::new","function","src/typed_array.rs","61","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:62:assoc_const:v8::Int16Array::MAX_LENGTH","src/typed_array.rs","v8::Int16Array::MAX_LENGTH","assoc_const","src/typed_array.rs","62","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:62:function:v8::Int16Array::new","src/typed_array.rs","v8::Int16Array::new","function","src/typed_array.rs","62","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:63:assoc_const:v8::Uint32Array::MAX_LENGTH","src/typed_array.rs","v8::Uint32Array::MAX_LENGTH","assoc_const","src/typed_array.rs","63","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:63:function:v8::Uint32Array::new","src/typed_array.rs","v8::Uint32Array::new","function","src/typed_array.rs","63","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:64:assoc_const:v8::Int32Array::MAX_LENGTH","src/typed_array.rs","v8::Int32Array::MAX_LENGTH","assoc_const","src/typed_array.rs","64","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:64:function:v8::Int32Array::new","src/typed_array.rs","v8::Int32Array::new","function","src/typed_array.rs","64","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:65:assoc_const:v8::Float16Array::MAX_LENGTH","src/typed_array.rs","v8::Float16Array::MAX_LENGTH","assoc_const","src/typed_array.rs","65","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:65:function:v8::Float16Array::new","src/typed_array.rs","v8::Float16Array::new","function","src/typed_array.rs","65","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:66:assoc_const:v8::Float32Array::MAX_LENGTH","src/typed_array.rs","v8::Float32Array::MAX_LENGTH","assoc_const","src/typed_array.rs","66","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:66:function:v8::Float32Array::new","src/typed_array.rs","v8::Float32Array::new","function","src/typed_array.rs","66","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:67:assoc_const:v8::Float64Array::MAX_LENGTH","src/typed_array.rs","v8::Float64Array::MAX_LENGTH","assoc_const","src/typed_array.rs","67","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:67:function:v8::Float64Array::new","src/typed_array.rs","v8::Float64Array::new","function","src/typed_array.rs","67","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:68:assoc_const:v8::BigUint64Array::MAX_LENGTH","src/typed_array.rs","v8::BigUint64Array::MAX_LENGTH","assoc_const","src/typed_array.rs","68","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:68:function:v8::BigUint64Array::new","src/typed_array.rs","v8::BigUint64Array::new","function","src/typed_array.rs","68","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:69:assoc_const:v8::BigInt64Array::MAX_LENGTH","src/typed_array.rs","v8::BigInt64Array::MAX_LENGTH","assoc_const","src/typed_array.rs","69","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/typed_array.rs:69:function:v8::BigInt64Array::new","src/typed_array.rs","v8::BigInt64Array::new","function","src/typed_array.rs","69","matched","typed_arrays.go","conformance/typed-arrays/runner_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/unbound_module_script.rs:27:function:v8::UnboundModuleScript::create_code_cache","src/unbound_module_script.rs","v8::UnboundModuleScript::create_code_cache","function","src/unbound_module_script.rs","27","matched","module.go","conformance/modules/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/unbound_module_script.rs:40:function:v8::UnboundModuleScript::get_source_mapping_url","src/unbound_module_script.rs","v8::UnboundModuleScript::get_source_mapping_url","function","src/unbound_module_script.rs","40","matched","module.go","conformance/modules/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/unbound_module_script.rs:51:function:v8::UnboundModuleScript::get_source_url","src/unbound_module_script.rs","v8::UnboundModuleScript::get_source_url","function","src/unbound_module_script.rs","51","matched","module.go","conformance/modules/conformance_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/unbound_script.rs:30:function:v8::UnboundScript::bind_to_current_context","src/unbound_script.rs","v8::UnboundScript::bind_to_current_context","function","src/unbound_script.rs","30","matched","script.go","script_compiler_residual_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/unbound_script.rs:42:function:v8::UnboundScript::script_id","src/unbound_script.rs","v8::UnboundScript::script_id","function","src/unbound_script.rs","42","matched","script.go","script_compiler_residual_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/unbound_script.rs:50:function:v8::UnboundScript::create_code_cache","src/unbound_script.rs","v8::UnboundScript::create_code_cache","function","src/unbound_script.rs","50","matched","script.go","script_compiler_residual_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/unbound_script.rs:64:function:v8::UnboundScript::get_source_mapping_url","src/unbound_script.rs","v8::UnboundScript::get_source_mapping_url","function","src/unbound_script.rs","64","matched","script.go","script_compiler_residual_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/unbound_script.rs:76:function:v8::UnboundScript::get_source_url","src/unbound_script.rs","v8::UnboundScript::get_source_url","function","src/unbound_script.rs","76","matched","script.go","script_compiler_residual_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:2:module:v8::V8","src/V8.rs","v8::V8","module","src/V8.rs","2","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:33:type_alias:v8::V8::V8FatalErrorCallback","src/V8.rs","v8::V8::V8FatalErrorCallback","type_alias","src/V8.rs","33","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:43:struct:v8::V8::EntropySource","src/V8.rs","v8::V8::EntropySource","struct","src/V8.rs","43","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:45:trait:v8::V8::IntoEntropySource","src/V8.rs","v8::V8::IntoEntropySource","trait","src/V8.rs","45","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:87:function:v8::V8::assert_initialized","src/V8.rs","v8::V8::assert_initialized","function","src/V8.rs","87","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:100:function:v8::V8::set_flags_from_command_line","src/V8.rs","v8::V8::set_flags_from_command_line","function","src/V8.rs","100","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:117:function:v8::V8::set_flags_from_command_line_with_usage","src/V8.rs","v8::V8::set_flags_from_command_line_with_usage","function","src/V8.rs","117","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:165:function:v8::V8::set_flags_from_string","src/V8.rs","v8::V8::set_flags_from_string","function","src/V8.rs","165","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:173:function:v8::V8::set_entropy_source","src/V8.rs","v8::V8::set_entropy_source","function","src/V8.rs","173","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:180:function:v8::V8::get_version","src/V8.rs","v8::V8::get_version","function","src/V8.rs","180","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:188:function:v8::V8::initialize_platform","src/V8.rs","v8::V8::initialize_platform","function","src/V8.rs","188","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:237:function:v8::V8::initialize","src/V8.rs","v8::V8::initialize","function","src/V8.rs","237","matched","platform.go; isolate.go","conformance/platform/conformance_test.go; platform_test.go","Safe observable behavior is represented by the cited Go API and executable evidence."
"src/V8.rs:248:function:v8::V8::get_current_platform","src/V8.rs","v8::V8::get_current_platform","function","src/V8.rs","248","unsafe","No raw Go equivalent, safe higher-level behavior is exposed where applicable.","API_AUDIT.md#classification-boundary","Rust SharedRef platform ownership shape"
